make,model,make_model,branch,date_of_sale,month,is_late_to_pay,is_late_to_pay_word,payment_expected,payment_actual,payment_ratio,payment_full,payment_full_word
TVS,HLX 100CC,TVS HLX 100CC,Kisumu,26/02/2021,February,0,NO,86527,86527,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Bungoma,26/04/2021,April,0,NO,70155,70155,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,15/06/2021,June,1,YES,143100,24438,17.07756813,1,YES
Boxer,BM 100,Boxer BM 100,Kisumu,04/06/2021,June,0,NO,109131,109131,100,0,NO
Boxer,BM 100,Boxer BM 100,Migori,03/02/2021,February,0,NO,84690,84690,100,0,NO
Boxer,BM 100,Boxer BM 100,Bungoma,15/01/2021,January,1,YES,101890,52072,51.10609481,1,YES
TVS,HLX 125CC,TVS HLX 125CC,Bungoma,14/04/2021,April,1,YES,108751,4603,4.232604758,1,YES
Boxer,BM 100,Boxer BM 100,Kisumu,25/03/2021,March,0,NO,92691,92691,100,0,NO
Boxer,BM X150,Boxer BM X150,Mombasa,19/05/2021,May,0,NO,106940,106940,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,05/01/2021,January,0,NO,76879,76879,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Mombasa,13/01/2021,January,0,NO,92564,92564,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,06/01/2021,January,0,NO,85005,85005,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,12/04/2021,April,0,NO,115575,115575,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,08/03/2021,March,0,NO,95597,95597,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,26/02/2021,February,0,NO,81254,81254,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,13/05/2021,May,0,NO,124920,124920,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,01/03/2021,March,0,NO,83950,83950,100,0,NO
Boxer,BM 100,Boxer BM 100,Bungoma,05/05/2021,May,0,NO,103767,103767,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,04/03/2021,March,0,NO,95426,95426,100,0,NO
Sonlink,150-KD,Sonlink 150-KD,Mombasa,19/03/2021,March,1,YES,101813,25775,25.31602055,1,YES
TVS,HLX 150,TVS HLX 150,Nairobi,08/06/2021,June,0,NO,134301,134301,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,07/01/2021,January,1,YES,109540,73845,67.41373014,1,YES
Boxer,BM 150,Boxer BM 150,Nairobi,27/05/2021,May,0,NO,131555,131555,100,0,NO
Sonlink,SL150-KDX,Sonlink SL150-KDX,Migori,15/03/2021,March,1,YES,110096,42925,38.98870077,1,YES
TVS,HLX 125CC,TVS HLX 125CC,Bungoma,25/06/2021,June,0,NO,124124,124124,100,0,NO
Boxer,BM 100,Boxer BM 100,Migori,28/04/2021,April,0,NO,101311,101311,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,28/04/2021,April,0,NO,122400,122400,100,0,NO
Boxer,BM 100,Boxer BM 100,Kisumu,12/05/2021,May,0,NO,106811,106811,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Kisumu,19/06/2021,June,0,NO,112680,112680,100,0,NO
Boxer,BM 100,Boxer BM 100,Migori,03/02/2021,February,0,NO,78998,78998,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Migori,23/03/2021,March,0,NO,101431,101431,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,01/04/2021,April,0,NO,111506,111506,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Bungoma,29/06/2021,June,0,NO,125178,125178,100,0,NO
Boxer,BM 100,Boxer BM 100,Bungoma,18/01/2021,January,0,NO,75690,75690,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Migori,11/03/2021,March,1,YES,57957,17615,30.39322256,1,YES
TVS,HLX 150CC,TVS HLX 150CC,Bungoma,25/02/2021,February,0,NO,113078,113078,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,06/01/2021,January,1,YES,94833,39539,41.69329242,1,YES
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,12/06/2021,June,0,NO,110584,110584,100,0,NO
Boxer,BM 100,Boxer BM 100,Bungoma,07/04/2021,April,0,NO,99909,99909,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,13/01/2021,January,1,YES,112777,42582,37.75769882,1,YES
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,12/02/2021,February,0,NO,76266,76266,100,0,NO
Boxer,BM 150,Boxer BM 150,Bungoma,12/05/2021,May,0,NO,123213,123213,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Migori,26/02/2021,February,0,NO,99824,99824,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,14/04/2021,April,0,NO,98784,98784,100,0,NO
Sonlink,125-A2,Sonlink 125-A2,Bungoma,11/03/2021,March,1,YES,99242,23615,23.7953689,1,YES
Boxer,BM 100,Boxer BM 100,Migori,04/06/2021,June,0,NO,95475,95475,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Kisumu,21/04/2021,April,0,NO,108743,108743,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,31/05/2021,May,0,NO,134513,134513,100,0,NO
Boxer,BM 150,Boxer BM 150,Kisumu,20/04/2021,April,0,NO,121246,121246,100,0,NO
Boxer,BM 100,Boxer BM 100,Kisumu,08/05/2021,May,0,NO,94524,94524,100,0,NO
Boxer,BM 100 ES,Boxer BM 100 ES,Bungoma,03/06/2021,June,0,NO,54802,54802,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Bungoma,28/04/2021,April,0,NO,109410,109410,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Migori,06/04/2021,April,0,NO,110948,110948,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,16/04/2021,April,0,NO,102422,102422,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Kisumu,02/03/2021,March,0,NO,84098,84098,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,26/05/2021,May,0,NO,126674,126674,100,0,NO
Boxer,BM 100,Boxer BM 100,Mombasa,15/06/2021,June,0,NO,113515,113515,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,04/01/2021,January,0,NO,70926,70926,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,29/04/2021,April,0,NO,119480,119480,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,10/06/2021,June,0,NO,128102,128102,100,0,NO
Sonlink,150-KA,Sonlink 150-KA,Nairobi,16/06/2021,June,1,YES,115480,2953,2.557152754,1,YES
Boxer,BM 150,Boxer BM 150,Nairobi,28/04/2021,April,0,NO,127107,127107,100,0,NO
Boxer,BM 100,Boxer BM 100,Kisumu,05/01/2021,January,0,NO,81286,81286,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,04/03/2021,March,0,NO,85955,85955,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,07/05/2021,May,0,NO,124760,124760,100,0,NO
Boxer,BM 150,Boxer BM 150,Mombasa,26/01/2021,January,0,NO,93098,93098,100,0,NO
Boxer,BM 150,Boxer BM 150,Bungoma,11/06/2021,June,0,NO,134105,134105,100,0,NO
Sonlink,150-KD,Sonlink 150-KD,Nairobi,07/05/2021,May,0,NO,101363,101363,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,02/03/2021,March,0,NO,83648,83648,100,0,NO
Boxer,BM 100,Boxer BM 100,Migori,28/05/2021,May,0,NO,107594,107594,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,25/02/2021,February,0,NO,88997,88997,100,0,NO
TVS,STAR 100CC KS,TVS STAR 100CC KS,Bungoma,11/05/2021,May,0,NO,106128,106128,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Migori,06/04/2021,April,0,NO,112890,112890,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,09/03/2021,March,0,NO,91236,91236,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,10/02/2021,February,0,NO,86079,86079,100,0,NO
Boxer,BM 100,Boxer BM 100,Migori,16/01/2021,January,0,NO,76512,76512,100,0,NO
Boxer,BM 100,Boxer BM 100,Bungoma,05/01/2021,January,0,NO,63987,63987,100,0,NO
TVS,HLX 150,TVS HLX 150,Nairobi,22/03/2021,March,1,YES,73967,49050,66.31335596,1,YES
TVS,HLX 100CC,TVS HLX 100CC,Kisumu,25/03/2021,March,0,NO,80632,80632,100,0,NO
Boxer,BM 100,Boxer BM 100,Migori,26/04/2021,April,0,NO,102983,102983,100,0,NO
Boxer,BM 100,Boxer BM 100,Bungoma,26/01/2021,January,0,NO,80970,80970,100,0,NO
Boxer,BM X150,Boxer BM X150,Nairobi,26/01/2021,January,1,YES,101489,14280,14.0704904,1,YES
Sonlink,150-KA,Sonlink 150-KA,Nairobi,06/01/2021,January,0,NO,63429,63429,100,0,NO
TVS,HLX 150,TVS HLX 150,Nairobi,11/01/2021,January,0,NO,44830,44830,100,0,NO
TVS,HLX 150,TVS HLX 150,Nairobi,05/06/2021,June,0,NO,128572,128572,100,0,NO
TVS,STAR 100CC KS,TVS STAR 100CC KS,Bungoma,27/04/2021,April,0,NO,104010,104010,100,0,NO
Boxer,BM 100,Boxer BM 100,Kisumu,05/01/2021,January,0,NO,74262,74262,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,12/04/2021,April,0,NO,116289,116289,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Kisumu,29/01/2021,January,0,NO,76224,76224,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Mombasa,27/02/2021,February,0,NO,89307,89307,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,09/02/2021,February,0,NO,82640,82640,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Kisumu,08/06/2021,June,0,NO,117024,117024,100,0,NO
Boxer,BM 100,Boxer BM 100,Migori,16/01/2021,January,0,NO,51700,51700,100,0,NO
Boxer,BM 100,Boxer BM 100,Migori,12/06/2021,June,0,NO,110525,110525,100,0,NO
Boxer,BM X125,Boxer BM X125,Mombasa,15/06/2021,June,1,YES,121067,6645,5.488696342,1,YES
Boxer,BM 150,Boxer BM 150,Nairobi,05/01/2021,January,0,NO,48149,48149,100,0,NO
Boxer,BM 150,Boxer BM 150,Mombasa,04/01/2021,January,0,NO,84055,84055,100,0,NO
TVS,STAR 100CC KS,TVS STAR 100CC KS,Bungoma,29/03/2021,March,0,NO,92193,92193,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,08/04/2021,April,0,NO,114118,114118,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,03/03/2021,March,0,NO,87912,87912,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Bungoma,09/02/2021,February,0,NO,95400,95400,100,0,NO
TVS,HLX 150,TVS HLX 150,Nairobi,04/01/2021,January,0,NO,81799,81799,100,0,NO
TVS,HLX 150,TVS HLX 150,Mombasa,17/06/2021,June,0,NO,139038,139038,100,0,NO
Boxer,BM 100,Boxer BM 100,Migori,04/05/2021,May,0,NO,97562,97562,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Bungoma,21/04/2021,April,0,NO,102066,102066,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Migori,29/04/2021,April,0,NO,101872,101872,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,16/04/2021,April,1,YES,141453,44240,31.27540597,1,YES
Boxer,BM 100,Boxer BM 100,Bungoma,02/06/2021,June,0,NO,110222,110222,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Kisumu,06/01/2021,January,0,NO,77096,77096,100,0,NO
Boxer,BM 100,Boxer BM 100,Migori,07/06/2021,June,0,NO,108625,108625,100,0,NO
Boxer,BM 100,Boxer BM 100,Kisumu,22/04/2021,April,0,NO,84077,84077,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,24/03/2021,March,0,NO,98583,98583,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,04/02/2021,February,1,YES,96587,35340,36.58877489,1,YES
TVS,HLX 125CC,TVS HLX 125CC,Bungoma,08/02/2021,February,0,NO,93428,93428,100,0,NO
Boxer,BM 100,Boxer BM 100,Migori,16/04/2021,April,0,NO,98372,98372,100,0,NO
Boxer,BM 100,Boxer BM 100,Migori,25/05/2021,May,0,NO,108736,108736,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Migori,23/04/2021,April,0,NO,112425,112425,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Kisumu,08/06/2021,June,0,NO,110547,110547,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Mombasa,07/04/2021,April,0,NO,113306,113306,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,20/01/2021,January,0,NO,64368,64368,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,19/04/2021,April,0,NO,106905,106905,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Migori,19/04/2021,April,0,NO,119245,119245,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Migori,12/04/2021,April,0,NO,109959,109959,100,0,NO
Sonlink,150-KD,Sonlink 150-KD,Migori,09/04/2021,April,0,NO,99350,99350,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Bungoma,09/06/2021,June,0,NO,123158,123158,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,14/06/2021,June,0,NO,132090,132090,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,14/01/2021,January,0,NO,60982,60982,100,0,NO
Boxer,BM 150,Boxer BM 150,Kisumu,24/05/2021,May,0,NO,102734,102734,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,30/04/2021,April,0,NO,129334,129334,100,0,NO
Sonlink,125-A1,Sonlink 125-A1,Nairobi,15/05/2021,May,0,NO,102436,102436,100,0,NO
Boxer,BM 100,Boxer BM 100,Kisumu,27/04/2021,April,0,NO,97687,97687,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,07/06/2021,June,0,NO,130431,130431,100,0,NO
Boxer,BM 100,Boxer BM 100,Migori,24/05/2021,May,0,NO,101436,101436,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Bungoma,20/04/2021,April,0,NO,109865,109865,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Bungoma,07/04/2021,April,0,NO,105382,105382,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,15/02/2021,February,0,NO,84620,84620,100,0,NO
Boxer,BM 100,Boxer BM 100,Bungoma,19/04/2021,April,0,NO,98512,98512,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Migori,16/06/2021,June,0,NO,120968,120968,100,0,NO
Boxer,BM 100,Boxer BM 100,Bungoma,11/06/2021,June,0,NO,109973,109973,100,0,NO
Sonlink,125-A2,Sonlink 125-A2,Kisumu,08/02/2021,February,0,NO,68930,68930,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,31/05/2021,May,1,YES,134524,13223,9.829472808,1,YES
Boxer,BM X150,Boxer BM X150,Nairobi,06/05/2021,May,0,NO,114527,114527,100,0,NO
Sonlink,125-A2,Sonlink 125-A2,Migori,23/02/2021,February,0,NO,91042,91042,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,16/06/2021,June,0,NO,103325,103325,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Bungoma,26/04/2021,April,0,NO,108532,108532,100,0,NO
Boxer,BM 100,Boxer BM 100,Migori,17/05/2021,May,0,NO,106057,106057,100,0,NO
TVS,HLX 150,TVS HLX 150,Nairobi,17/05/2021,May,0,NO,127020,127020,100,0,NO
Boxer,BM 100,Boxer BM 100,Migori,20/01/2021,January,0,NO,81402,81402,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Mombasa,04/03/2021,March,0,NO,107480,107480,100,0,NO
Boxer,BM 100,Boxer BM 100,Migori,28/04/2021,April,1,YES,108531,14157,13.04419935,1,YES
TVS,HLX 150CC,TVS HLX 150CC,Mombasa,04/02/2021,February,0,NO,104413,104413,100,0,NO
Boxer,BM 100,Boxer BM 100,Bungoma,04/05/2021,May,0,NO,105922,105922,100,0,NO
Boxer,BM 100,Boxer BM 100,Migori,10/05/2021,May,0,NO,103359,103359,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,26/05/2021,May,0,NO,130828,130828,100,0,NO
Boxer,BM 100,Boxer BM 100,Mombasa,27/05/2021,May,0,NO,107468,107468,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Bungoma,12/04/2021,April,0,NO,103810,103810,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Mombasa,13/01/2021,January,1,YES,109570,39904,36.41872775,1,YES
TVS,HLX 150,TVS HLX 150,Kisumu,04/06/2021,June,0,NO,130391,130391,100,0,NO
Boxer,BM 100,Boxer BM 100,Kisumu,04/06/2021,June,0,NO,109319,109319,100,0,NO
Boxer,BM 150,Boxer BM 150,Mombasa,28/04/2021,April,0,NO,121500,121500,100,0,NO
Boxer,BM 100,Boxer BM 100,Kisumu,09/01/2021,January,0,NO,71521,71521,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,24/04/2021,April,0,NO,110218,110218,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,17/05/2021,May,0,NO,126020,126020,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,07/05/2021,May,0,NO,124920,124920,100,0,NO
Sonlink,SL200ZH-SCW,Sonlink SL200ZH-SCW,Bungoma,31/05/2021,May,0,NO,202367,202367,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Bungoma,28/01/2021,January,0,NO,85755,85755,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,10/05/2021,May,0,NO,124920,124920,100,0,NO
Sonlink,125-A1,Sonlink 125-A1,Bungoma,18/05/2021,May,0,NO,63642,63642,100,0,NO
Boxer,BM 100,Boxer BM 100,Bungoma,10/05/2021,May,0,NO,107922,107922,100,0,NO
Boxer,BM 100,Boxer BM 100,Bungoma,31/05/2021,May,0,NO,94616,94616,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Kisumu,10/02/2021,February,0,NO,80659,80659,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,21/01/2021,January,1,YES,113210,44028,38.89055737,1,YES
Boxer,BM 150,Boxer BM 150,Nairobi,05/06/2021,June,0,NO,132111,132111,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,12/04/2021,April,0,NO,117410,117410,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,08/02/2021,February,0,NO,65653,65653,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Kisumu,25/03/2021,March,0,NO,93688,93688,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Bungoma,04/02/2021,February,0,NO,89225,89225,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,09/03/2021,March,0,NO,92694,92694,100,0,NO
Boxer,BM 100,Boxer BM 100,Kisumu,07/01/2021,January,0,NO,56774,56774,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Migori,29/04/2021,April,0,NO,105714,105714,100,0,NO
TVS,STAR 100CC KS,TVS STAR 100CC KS,Bungoma,02/03/2021,March,0,NO,79051,79051,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,05/03/2021,March,0,NO,91527,91527,100,0,NO
Sonlink,SL150-KDX,Sonlink SL150-KDX,Nairobi,04/03/2021,March,0,NO,78065,78065,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,28/01/2021,January,0,NO,80152,80152,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,26/05/2021,May,0,NO,106321,106321,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,12/02/2021,February,0,NO,80243,80243,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,22/02/2021,February,0,NO,89593,89593,100,0,NO
Boxer,BM 150,Boxer BM 150,Bungoma,08/04/2021,April,0,NO,117014,117014,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,24/06/2021,June,1,YES,141265,12624,8.936396135,1,YES
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,21/06/2021,June,0,NO,113672,113672,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,19/04/2021,April,0,NO,117281,117281,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,09/03/2021,March,0,NO,86710,86710,100,0,NO
Boxer,BM 100,Boxer BM 100,Migori,09/02/2021,February,0,NO,62381,62381,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Mombasa,05/03/2021,March,0,NO,7452,7452,100,0,NO
Sonlink,125-A1,Sonlink 125-A1,Kisumu,12/02/2021,February,0,NO,76739,76739,100,0,NO
Boxer,BM 150,Boxer BM 150,Mombasa,05/01/2021,January,0,NO,84170,84170,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,19/05/2021,May,0,NO,128594,128594,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,01/04/2021,April,0,NO,117572,117572,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Kisumu,15/04/2021,April,0,NO,101872,101872,100,0,NO
Sonlink,SL200ZH-SC,Sonlink SL200ZH-SC,Migori,20/03/2021,March,0,NO,115495,115495,100,0,NO
Boxer,BM 100,Boxer BM 100,Bungoma,21/06/2021,June,0,NO,111190,111190,100,0,NO
TVS,HLX 150,TVS HLX 150,Nairobi,02/03/2021,March,0,NO,102624,102624,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Migori,19/04/2021,April,0,NO,112862,112862,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,03/05/2021,May,0,NO,126260,126260,100,0,NO
Boxer,BM 100,Boxer BM 100,Bungoma,08/01/2021,January,0,NO,68532,68532,100,0,NO
Boxer,BM 100,Boxer BM 100,Kisumu,17/05/2021,May,0,NO,104485,104485,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Kisumu,26/04/2021,April,0,NO,118566,118566,100,0,NO
TVS,King Duramax,TVS King Duramax,Mombasa,10/02/2021,February,0,NO,298448,298448,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Kisumu,18/01/2021,January,0,NO,76760,76760,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Kisumu,08/04/2021,April,0,NO,95817,95817,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,01/02/2021,February,0,NO,89461,89461,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,11/02/2021,February,0,NO,35606,35606,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,17/04/2021,April,1,YES,111676,24435,21.88026075,1,YES
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,11/02/2021,February,1,YES,102881,37870,36.80951779,1,YES
TVS,HLX 150CC,TVS HLX 150CC,Migori,04/05/2021,May,0,NO,125513,125513,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,12/04/2021,April,0,NO,115058,115058,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,18/02/2021,February,1,YES,101320,27586,27.22660876,1,YES
Sonlink,SL200ZH-SCW,Sonlink SL200ZH-SCW,Bungoma,01/03/2021,March,0,NO,157327,157327,100,0,NO
Sonlink,150-KD,Sonlink 150-KD,Bungoma,18/01/2021,January,0,NO,82204,82204,100,0,NO
Boxer,CT 125,Boxer CT 125,Migori,17/02/2021,February,1,YES,63884,32387,50.69657504,1,YES
Boxer,BM 100,Boxer BM 100,Bungoma,16/06/2021,June,0,NO,113010,113010,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,29/03/2021,March,0,NO,101386,101386,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Bungoma,18/02/2021,February,0,NO,48100,48100,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Bungoma,31/03/2021,March,0,NO,101904,101904,100,0,NO
Boxer,BM 100,Boxer BM 100,Bungoma,31/05/2021,May,0,NO,112205,112205,100,0,NO
Sonlink,KC 150CC,Sonlink KC 150CC,Nairobi,13/03/2021,March,0,NO,92677,92677,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,10/04/2021,April,0,NO,119529,119529,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Kisumu,26/03/2021,March,0,NO,90288,90288,100,0,NO
Boxer,BM 100,Boxer BM 100,Kisumu,18/01/2021,January,0,NO,75882,75882,100,0,NO
Sonlink,150-M1,Sonlink 150-M1,Nairobi,25/03/2021,March,0,NO,79082,79082,100,0,NO
TVS,HLX 150,TVS HLX 150,Mombasa,04/01/2021,January,0,NO,92040,92040,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,07/05/2021,May,0,NO,99138,99138,100,0,NO
Boxer,BM 100,Boxer BM 100,Nairobi,28/05/2021,May,0,NO,102896,102896,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,31/05/2021,May,0,NO,107512,107512,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,24/02/2021,February,0,NO,96796,96796,100,0,NO
Boxer,BM X125,Boxer BM X125,Mombasa,08/06/2021,June,0,NO,120088,120088,100,0,NO
Boxer,BM X150,Boxer BM X150,Mombasa,13/01/2021,January,0,NO,78684,78684,100,0,NO
Boxer,BM 100,Boxer BM 100,Migori,04/06/2021,June,0,NO,113742,113742,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,08/02/2021,February,0,NO,92972,92972,100,0,NO
Boxer,BM 100,Boxer BM 100,Kisumu,01/04/2021,April,0,NO,77406,77406,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,04/05/2021,May,1,YES,132905,22600,17.00462737,1,YES
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,21/01/2021,January,0,NO,70480,70480,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Migori,13/05/2021,May,1,YES,130340,15565,11.94184441,1,YES
TVS,HLX 100CC,TVS HLX 100CC,Kisumu,14/01/2021,January,0,NO,65825,65825,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,25/05/2021,May,0,NO,108552,108552,100,0,NO
Boxer,BM 100,Boxer BM 100,Kisumu,08/02/2021,February,0,NO,67835,67835,100,0,NO
Sonlink,125-A2,Sonlink 125-A2,Nairobi,20/01/2021,January,1,YES,104224,50125,48.09352932,1,YES
Boxer,BM 150,Boxer BM 150,Nairobi,28/04/2021,April,0,NO,119431,119431,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,03/02/2021,February,1,YES,131290,72375,55.12605682,1,YES
Sonlink,150-M1,Sonlink 150-M1,Nairobi,16/02/2021,February,0,NO,38997,38997,100,0,NO
Boxer,BM 100,Boxer BM 100,Kisumu,08/05/2021,May,0,NO,106057,106057,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,26/05/2021,May,0,NO,81909,81909,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Mombasa,13/01/2021,January,0,NO,94278,94278,100,0,NO
Boxer,BM 100,Boxer BM 100,Migori,05/06/2021,June,0,NO,109801,109801,100,0,NO
Boxer,BM 100,Boxer BM 100,Bungoma,07/06/2021,June,0,NO,110668,110668,100,0,NO
